$GPGGA,161613.000,5059.0864,N,00707.5434,E,1,08,1.1,86.2,M,47.6,M,,0000*6A
$GPGGA,161614.000,5059.0862,N,00707.5385,E,1,09,1.0,86.1,M,47.6,M,,0000*65
$GPGGA,161615.000,5059.0861,N,00707.5336,E,1,09,1.0,86.0,M,47.6,M,,0000*6E
$GPGGA,161616.000,5059.0863,N,00707.5286,E,1,09,1.0,85.9,M,47.6,M,,0000*6F
$GPGGA,161617.000,5059.0865,N,00707.5240,E,1,09,1.0,86.0,M,47.6,M,,0000*68
$GPGGA,161618.000,5059.0870,N,00707.5196,E,1,09,1.0,86.4,M,47.6,M,,0000*6F
$GPGGA,161619.000,5059.0877,N,00707.5155,E,1,09,1.0,86.9,M,47.6,M,,0000*6B
$GPGGA,161620.000,5059.0888,N,00707.5113,E,1,09,1.0,87.1,M,47.6,M,,0000*6A
$GPGGA,161621.000,5059.0902,N,00707.5072,E,1,09,1.0,87.2,M,47.6,M,,0000*6D
$GPGGA,161622.000,5059.0920,N,00707.5036,E,1,09,1.0,87.2,M,47.6,M,,0000*6E
$GPGGA,161623.000,5059.0941,N,00707.5006,E,1,09,1.0,87.0,M,47.6,M,,0000*69
$GPGGA,161624.000,5059.0964,N,00707.4986,E,1,09,1.0,86.9,M,47.6,M,,0000*61
$GPGGA,161625.000,5059.0990,N,00707.4976,E,1,09,1.0,86.6,M,47.6,M,,0000*6B
$GPGGA,161626.000,5059.1012,N,00707.4968,E,1,09,1.0,86.4,M,47.6,M,,0000*67
$GPGGA,161627.000,5059.1027,N,00707.4950,E,1,09,1.0,86.2,M,47.6,M,,0000*6D
$GPGGA,161628.000,5059.1029,N,00707.4925,E,1,09,1.0,86.0,M,47.6,M,,0000*6C
$GPGGA,161629.000,5059.1021,N,00707.4908,E,1,09,1.0,85.9,M,47.6,M,,0000*60
$GPGGA,161630.000,5059.1008,N,00707.4904,E,1,09,1.0,85.4,M,47.6,M,,0000*62
$GPGGA,161631.000,5059.0996,N,00707.4913,E,1,09,1.0,85.1,M,47.6,M,,0000*6F
$GPGGA,161632.000,5059.0986,N,00707.4930,E,1,09,1.0,85.0,M,47.6,M,,0000*6D
$GPGGA,161633.000,5059.0975,N,00707.4956,E,1,09,1.0,85.0,M,47.6,M,,0000*60
$GPGGA,161634.000,5059.0959,N,00707.4986,E,1,09,1.0,84.5,M,47.6,M,,0000*60
$GPGGA,161635.000,5059.0939,N,00707.5018,E,1,09,1.0,84.3,M,47.6,M,,0000*6E
$GPGGA,161636.000,5059.0918,N,00707.5053,E,1,09,1.0,84.1,M,47.6,M,,0000*63
$GPGGA,161637.000,5059.0900,N,00707.5095,E,1,09,1.0,83.7,M,47.6,M,,0000*60
$GPGGA,161638.000,5059.0887,N,00707.5144,E,1,09,1.0,84.0,M,47.6,M,,0000*6C
$GPGGA,161639.000,5059.0878,N,00707.5196,E,1,09,1.0,84.3,M,47.6,M,,0000*61
$GPGGA,161640.000,5059.0872,N,00707.5248,E,1,09,1.0,84.4,M,47.6,M,,0000*62
$GPGGA,161641.000,5059.0868,N,00707.5300,E,1,09,1.0,84.3,M,47.6,M,,0000*62
$GPGGA,161642.000,5059.0867,N,00707.5350,E,1,09,1.0,84.3,M,47.6,M,,0000*6B
$GPGGA,161643.000,5059.0867,N,00707.5398,E,1,09,1.0,84.5,M,47.6,M,,0000*68
$GPGGA,161644.000,5059.0869,N,00707.5444,E,1,08,1.1,84.5,M,47.6,M,,0000*67
$GPGGA,161645.000,5059.0872,N,00707.5485,E,1,08,1.1,84.5,M,47.6,M,,0000*61
$GPGGA,161646.000,5059.0871,N,00707.5520,E,1,09,1.0,84.8,M,47.6,M,,0000*62
$GPGGA,161647.000,5059.0864,N,00707.5549,E,1,08,1.2,84.9,M,47.6,M,,0000*6A
$GPGGA,161648.000,5059.0847,N,00707.5567,E,1,08,1.2,85.0,M,47.6,M,,0000*60
$GPGGA,161649.000,5059.0823,N,00707.5575,E,1,08,1.2,84.5,M,47.6,M,,0000*64
$GPGGA,161650.000,5059.0792,N,00707.5571,E,1,07,1.5,84.2,M,47.6,M,,0000*62
$GPGGA,161651.000,5059.0758,N,00707.5558,E,1,07,1.5,83.8,M,47.6,M,,0000*63
$GPGGA,161652.000,5059.0724,N,00707.5543,E,1,07,1.5,83.7,M,47.6,M,,0000*6E
$GPGGA,161653.000,5059.0691,N,00707.5539,E,1,08,1.1,82.3,M,47.6,M,,0000*63
$GPGGA,161654.000,5059.0658,N,00707.5540,E,1,08,1.1,81.7,M,47.6,M,,0000*68
$GPGGA,161655.000,5059.0631,N,00707.5542,E,1,08,1.1,81.9,M,47.6,M,,0000*6A
$GPGGA,161656.000,5059.0611,N,00707.5543,E,1,08,1.1,81.5,M,47.6,M,,0000*66
$GPGGA,161657.000,5059.0598,N,00707.5543,E,1,09,1.0,81.4,M,47.6,M,,0000*64
$GPGGA,161658.000,5059.0590,N,00707.5544,E,1,09,1.0,81.5,M,47.6,M,,0000*65
